category,price,currency,price_1m2,title,address,floor,area,title_deed,repair,mortgage,url,room_number
Yeni tikili,280 000,AZN,2 670 AZN/m²,"Satılır 2 otaqlı yeni tikili 105 m², Elmlər Akademiyası m.",H.Cavid prospekti,16 / 22,105 m²,var,var,,https://bina.az/items/3856526,2.0
Yeni tikili,315 000,AZN,2 100 AZN/m²,"Satılır 4 otaqlı yeni tikili 150 m², Gənclik m.",Fəxrəddin Əsədov küçəsi,3 / 15,150 m²,var,var,,https://bina.az/items/3728986,4.0
Yeni tikili,164 000,AZN,1 490 AZN/m²,"Satılır 3 otaqlı yeni tikili 110 m², Xətai r.",Cavanşir küçəsi,10 / 10,110 m²,var,var,,https://bina.az/items/3856517,3.0
Yeni tikili,509 000,AZN,1 970 AZN/m²,"Satılır 4 otaqlı yeni tikili 259 m², Nəsimi r.",Möhsün Sənani küç.,14 / 17,259 m²,var,yoxdur,,https://bina.az/items/3365870,4.0
Köhnə tikili,78 800,AZN,2 070 AZN/m²,"Satılır 1 otaqlı köhnə tikili 38 m², Memar Əcəmi m.",Mir Cəlal 64,5 / 5,38 m²,var,var,,https://bina.az/items/3856515,1.0
Yeni tikili,297 000,AZN,2 800 AZN/m²,"Satılır 3 otaqlı yeni tikili 106 m², Nəsimi r.",Nəsibbəy Yusifbəyli küç.,6 / 17,106 m²,var,var,var,https://bina.az/items/3851884,3.0
Yeni tikili,345 000,AZN,2 410 AZN/m²,"Satılır 4 otaqlı yeni tikili 143 m², 8 Noyabr m.",Abdulvahab Salamzadə küç.,8 / 20,143 m²,var,var,var,https://bina.az/items/3662745,4.0
Yeni tikili,230 000,AZN,2 560 AZN/m²,"Satılır 2 otaqlı yeni tikili 90 m², Elmlər Akademiyası m.",Nəriman Nərimanov prospekti.,4 / 6,90 m²,var,var,var,https://bina.az/items/3829458,2.0
Yeni tikili,285 000,AZN,3 100 AZN/m²,"Satılır 2 otaqlı yeni tikili 92 m², Bayıl q.",Xanlar küçəsi 10,5 / 19,92 m²,var,var,,https://bina.az/items/3178268,2.0
Yeni tikili,300 000,AZN,1 880 AZN/m²,"Satılır 4 otaqlı yeni tikili 160 m², Həzi Aslanov m.",M. Hadi küçəsi,4 / 12,160 m²,var,yoxdur,,https://bina.az/items/3856502,4.0
Köhnə tikili,125 000,AZN,2 080 AZN/m²,"Satılır 2 otaqlı köhnə tikili 60 m², Bakmil m.",Nərimanov ray.,4 / 5,60 m²,var,var,,https://bina.az/items/3856495,2.0
Yeni tikili,175 000,AZN,2 400 AZN/m²,"Satılır 1 otaqlı yeni tikili 73 m², Bakıxanov q.",Sülh küç.,10 / 14,73 m²,var,var,var,https://bina.az/items/3798394,1.0
Yeni tikili,206 000,AZN,3 030 AZN/m²,"Satılır 2 otaqlı yeni tikili 68 m², Nərimanov r.",İbrahimpaşa Dadaşov küç.,14 / 17,68 m²,var,var,,https://bina.az/items/3851748,2.0
Yeni tikili,450 000,AZN,3 000 AZN/m²,"Satılır 4 otaqlı yeni tikili 150 m², Nəsimi r.",İmran Qasımov küçəsi,9 / 18,150 m²,yoxdur,,,https://bina.az/items/3491176,4.0
Yeni tikili,180 000,AZN,3 270 AZN/m²,"Satılır 2 otaqlı yeni tikili 55 m², Nizami m.",Salatın Əsgərova,8 / 14,55 m²,yoxdur,var,,https://bina.az/items/3733195,2.0
Yeni tikili,174 000,AZN,1 830 AZN/m²,"Satılır 3 otaqlı yeni tikili 95 m², Yasamal q.",Müstəqillik küçəsi,7 / 9,95 m²,var,var,var,https://bina.az/items/3853182,3.0
Yeni tikili,189 000,AZN,2 820 AZN/m²,"Satılır 1 otaqlı yeni tikili 67 m², İnşaatçılar m.",Əhməd Cəmil k.,14 / 19,67 m²,yoxdur,yoxdur,,https://bina.az/items/3856490,1.0
Köhnə tikili,165 000,AZN,1 380 AZN/m²,"Satılır 5 otaqlı köhnə tikili 120 m², Bakıxanov q.",Leyla Məmmədbəyova k.,1 / 5,120 m²,var,var,,https://bina.az/items/3856485,5.0
Köhnə tikili,190 000,AZN,2 530 AZN/m²,"Satılır 3 otaqlı köhnə tikili 75 m², İçəri Şəhər m.",Bünyad Sərdarov küç.,2 / 3,75 m²,var,var,,https://bina.az/items/3807169,3.0
Yeni tikili,175 000,AZN,3 240 AZN/m²,"Satılır 2 otaqlı yeni tikili 54 m², Nərimanov r.",Xətai pr.,12 / 17,54 m²,yoxdur,var,,https://bina.az/items/3792810,2.0
Yeni tikili,147 000,AZN,1 840 AZN/m²,"Satılır 2 otaqlı yeni tikili 80 m², Azadlıq Prospekti m.",Suleyman Sani Axundov küçəsi,3 / 19,80 m²,yoxdur,var,,https://bina.az/items/3837036,2.0
Köhnə tikili,155 000,AZN,1 550 AZN/m²,"Satılır 4 otaqlı köhnə tikili 100 m², Şah İsmayıl Xətai m.",Telnov küçəsi,4 / 9,100 m²,var,var,,https://bina.az/items/3852529,4.0
Yeni tikili,228 000,AZN,1 750 AZN/m²,"Satılır 3 otaqlı yeni tikili 130 m², İnşaatçılar m.",Əsəd Əhmədov küç. 28,15 / 18,130 m²,var,var,var,https://bina.az/items/3745602,3.0
Yeni tikili,145 000,AZN,1 610 AZN/m²,"Satılır 3 otaqlı yeni tikili 90 m², Xətai r.",General Əliağa Şıxliniski,7 / 11,90 m²,var,var,,https://bina.az/items/3856465,3.0
Yeni tikili,125 000,AZN,2 080 AZN/m²,"Satılır 2 otaqlı yeni tikili 60 m², 9-cu mikrorayon q.",MirCəlal küçəsi,2 / 17,60 m²,var,var,,https://bina.az/items/3856466,2.0
Yeni tikili,132 000,AZN,2 320 AZN/m²,"Satılır 2 otaqlı yeni tikili 57 m², Azadlıq Prospekti m.",Fərman Məlikov 29A,12 / 16,57 m²,var,var,,https://bina.az/items/3856464,2.0
Köhnə tikili,120 000,AZN,1 710 AZN/m²,"Satılır 3 otaqlı köhnə tikili 70 m², 20 Yanvar m.",Moskva prospekti 172,5 / 9,70 m²,var,var,,https://bina.az/items/3856461,3.0
Yeni tikili,460 000,AZN,2 710 AZN/m²,"Satılır 4 otaqlı yeni tikili 170 m², Ağ şəhər q.",1 ci Yaşıl Ada küçəsi,4 / 7,170 m²,yoxdur,yoxdur,,https://bina.az/items/3856456,4.0
Yeni tikili,190 000,AZN,2 710 AZN/m²,"Satılır 3 otaqlı yeni tikili 70 m², Nəsimi r.",Feyzulla Qasımzadə küçəsi,4 / 15,70 m²,var,var,var,https://bina.az/items/3856444,3.0
Köhnə tikili,107 000,AZN,2 380 AZN/m²,"Satılır 2 otaqlı köhnə tikili 45 m², Yasamal q.",Mikayıl Müşviq küç.,3 / 5,45 m²,var,var,,https://bina.az/items/3856440,2.0
Yeni tikili,145 000,AZN,2 050 AZN/m²,"Satılır 3 otaqlı yeni tikili 70.7 m², Nizami r.",Elşən Süleymanov küç,11 / 17,70.7 m²,var,var,var,https://bina.az/items/3846336,3.0
Köhnə tikili,125 000,AZN,1 670 AZN/m²,"Satılır 3 otaqlı köhnə tikili 75 m², Yeni Günəşli q.",Samir Cəfərov küç,7 / 9,75 m²,var,yoxdur,,https://bina.az/items/3856437,3.0
Köhnə tikili,156 000,AZN,2 400 AZN/m²,"Satılır 2 otaqlı köhnə tikili 65 m², Azadlıq Prospekti m.",Süleyman Sani Axundov küç,8 / 9,65 m²,var,var,,https://bina.az/items/3835145,2.0
Yeni tikili,220 000,AZN,2 750 AZN/m²,"Satılır 2 otaqlı yeni tikili 80 m², Nəsimi r.",Cəlil Məmmədquluzadə küçəsi,6 / 18,80 m²,var,var,,https://bina.az/items/3856433,2.0
Yeni tikili,145 000,AZN,2 340 AZN/m²,"Satılır 2 otaqlı yeni tikili 62 m², Nəsimi m.",İlqar Cümşüdov küçəsi,11 / 18,62 m²,var,var,var,https://bina.az/items/3856434,2.0
Yeni tikili,187 000,AZN,1 700 AZN/m²,"Satılır 3 otaqlı yeni tikili 110 m², İnşaatçılar m.",Yeni Yasamal qəs,12 / 18,110 m²,var,var,,https://bina.az/items/3856432,3.0
Yeni tikili,225 000,AZN,1 450 AZN/m²,"Satılır 3 otaqlı yeni tikili 155 m², İnşaatçılar m.",Ə.Əhmədov 26,12 / 17,155 m²,var,var,,https://bina.az/items/3137674,3.0
Yeni tikili,140 000,AZN,2 330 AZN/m²,"Satılır 2 otaqlı yeni tikili 60 m², Əhmədli m.",Neapol küç,16 / 17,60 m²,var,var,,https://bina.az/items/3856428,2.0
Yeni tikili,238 000,AZN,2 770 AZN/m²,"Satılır 2 otaqlı yeni tikili 86 m², Elmlər Akademiyası m.",Zahid Xəlilov,15 / 19,86 m²,yoxdur,yoxdur,,https://bina.az/items/3856424,2.0
Yeni tikili,176 000,AZN,2 020 AZN/m²,"Satılır 2 otaqlı yeni tikili 87 m², Bayıl q.",Əhəd Yaqubov küç.,3 / 6,87 m²,var,var,,https://bina.az/items/3856422,2.0
Yeni tikili,172 000,AZN,1 760 AZN/m²,"Satılır 2 otaqlı yeni tikili 98 m², İnşaatçılar m.",Məhəmməd Xiyabani k. 11,5 / 16,98 m²,yoxdur,var,,https://bina.az/items/3856415,2.0
Yeni tikili,199 900,AZN,1 710 AZN/m²,"Satılır 3 otaqlı yeni tikili 117 m², Həzi Aslanov m.",İ.Zülfüqarov küç,4 / 16,117 m²,var,var,var,https://bina.az/items/3856409,3.0
Köhnə tikili,137 000,AZN,1 960 AZN/m²,"Satılır 3 otaqlı köhnə tikili 70 m², Nərimanov r.",Murtuza Nağıyev küçəsi,2 / 5,70 m²,var,var,,https://bina.az/items/3856410,3.0
Köhnə tikili,125 000,AZN,2 080 AZN/m²,"Satılır 2 otaqlı köhnə tikili 60 m², Xalqlar Dostluğu m.",Bəhruz Nuriyev 52,8 / 9,60 m²,var,var,var,https://bina.az/items/3856401,2.0
Köhnə tikili,142 000,AZN,2 180 AZN/m²,"Satılır 2 otaqlı köhnə tikili 65 m², 9-cu mikrorayon q.",Adil Məmmədov,5 / 9,65 m²,var,var,var,https://bina.az/items/3856398,2.0
Yeni tikili,238 000,AZN,1 900 AZN/m²,"Satılır 3 otaqlı yeni tikili 125 m², Memar Əcəmi m.",20 Yanvar küçəsi,6 / 17,125 m²,var,var,,https://bina.az/items/3856397,3.0
Yeni tikili,131 900,AZN,2 160 AZN/m²,"Satılır 2 otaqlı yeni tikili 61 m², Azadlıq Prospekti m.",Fərman Məlikov kuçəsi,12 / 17,61 m²,var,var,var,https://bina.az/items/3856396,2.0
Yeni tikili,210 000,AZN,2 330 AZN/m²,"Satılır 3 otaqlı yeni tikili 90 m², 28 May m.",Azadlıq pr,16 / 17,90 m²,var,var,var,https://bina.az/items/3644669,3.0
Yeni tikili,250 000,AZN,1 920 AZN/m²,"Satılır 3 otaqlı yeni tikili 130 m², İnşaatçılar m.",Şərifzadə 37,8 / 16,130 m²,var,var,,https://bina.az/items/3681400,3.0
Yeni tikili,250 000,AZN,2 630 AZN/m²,"Satılır 3 otaqlı yeni tikili 95 m², Elmlər Akademiyası m.",Zahid Xəlilov küçəsi.,4 / 15,95 m²,var,var,,https://bina.az/items/3702602,3.0
Yeni tikili,132 000,AZN,1 760 AZN/m²,"Satılır 3 otaqlı yeni tikili 75 m², Əhmədli q.",Lütfüzadə küç.,19 / 19,75 m²,var,var,var,https://bina.az/items/3856386,3.0
Köhnə tikili,1 100 000,AZN,5 500 AZN/m²,"Satılır 4 otaqlı köhnə tikili 200 m², Sahil m.",Qoqol küç.,2 / 3,200 m²,var,var,,https://bina.az/items/3292164,4.0
Köhnə tikili,123 000,AZN,1 540 AZN/m²,"Satılır 2 otaqlı köhnə tikili 80 m², Həzi Aslanov m.",Qədir Məmmədov küç.,3 / 9,80 m²,var,var,var,https://bina.az/items/3794591,2.0
Köhnə tikili,930 000,AZN,1 370 AZN/m²,"Satılır 4 otaqlı köhnə tikili 680 m², İçəri Şəhər m.",Mehdi Hüseyn k.,4 / 4,680 m²,var,var,,https://bina.az/items/3827983,4.0
Köhnə tikili,96 000,AZN,2 530 AZN/m²,"Satılır 1 otaqlı köhnə tikili 38 m², Nizami m.",Bakıxanov 16,2 / 5,38 m²,var,var,,https://bina.az/items/3856378,1.0
Yeni tikili,430 000,AZN,2 100 AZN/m²,"Satılır 5 otaqlı yeni tikili 205 m², Azadlıq Prospekti m.",Davudoğlu küçəsi,5 / 17,205 m²,yoxdur,var,,https://bina.az/items/3846256,5.0
Yeni tikili,142 000,AZN,2 580 AZN/m²,"Satılır 2 otaqlı yeni tikili 55 m², 20 Yanvar m.",Ceyhun Səlimov küçəsi,9 / 14,55 m²,yoxdur,var,,https://bina.az/items/3856372,2.0
Köhnə tikili,200 000,AZN,2 000 AZN/m²,"Satılır 4 otaqlı köhnə tikili 100 m², Nəsimi m.",Kazim Kazimzadə küç.,1 / 9,100 m²,var,var,,https://bina.az/items/3787057,4.0
Yeni tikili,159 000,AZN,3 180 AZN/m²,"Satılır 2 otaqlı yeni tikili 50 m², 8 Noyabr m.",Səməd Vurğun küç,7 / 16,50 m²,yoxdur,var,,https://bina.az/items/3719476,2.0
Yeni tikili,168 000,AZN,2 710 AZN/m²,"Satılır 2 otaqlı yeni tikili 62 m², Nəsimi r.",Ənvər Hüseynov küçəsi.5/7,5 / 18,62 m²,var,var,var,https://bina.az/items/3786911,2.0
Köhnə tikili,380 000,AZN,2 810 AZN/m²,"Satılır 4 otaqlı köhnə tikili 135 m², İçəri Şəhər m.",Istiqlaliyyət küç,5 / 5,135 m²,var,var,,https://bina.az/items/3404544,4.0
Yeni tikili,390 000,AZN,2 030 AZN/m²,"Satılır 4 otaqlı yeni tikili 192 m², 28 May m.",Р.БЕЙБУТОВА,10 / 15,192 m²,var,var,,https://bina.az/items/3118267,4.0
Yeni tikili,335 000,AZN,2 390 AZN/m²,"Satılır 3 otaqlı yeni tikili 140 m², Nizami m.",Naxcivani küç,7 / 16,140 m²,var,var,,https://bina.az/items/3702357,3.0
Yeni tikili,300 000,AZN,2 140 AZN/m²,"Satılır 3 otaqlı yeni tikili 140 m², 8 Noyabr m.",Ənvər Hüseynov  küç,14 / 18,140 m²,var,var,var,https://bina.az/items/3384603,3.0
Köhnə tikili,360 000,AZN,1 820 AZN/m²,"Satılır 5 otaqlı köhnə tikili 198 m², Nizami m.",İzmir küçəsi.,5 / 6,198 m²,var,var,,https://bina.az/items/3411986,5.0
Köhnə tikili,494 000,AZN,2 990 AZN/m²,"Satılır 6 otaqlı köhnə tikili 165 m², Sahil m.",Xaqani küç,2 / 4,165 m²,var,var,,https://bina.az/items/3701804,6.0
Köhnə tikili,184 000,AZN,2 040 AZN/m²,"Satılır 3 otaqlı köhnə tikili 90 m², Nəsimi m.",Musabəyov küçəsi,7 / 9,90 m²,var,var,var,https://bina.az/items/3772941,3.0
Yeni tikili,390 000,AZN,1 880 AZN/m²,"Satılır 4 otaqlı yeni tikili 208 m², 28 May m.",V.Plotnikov küç.,10 / 14,208 m²,var,var,var,https://bina.az/items/3416488,4.0
Köhnə tikili,235 000,AZN,1 650 AZN/m²,"Satılır 4 otaqlı köhnə tikili 142 m², Badamdar q.",Göyüş Qarayev küç,3 / 5,142 m²,var,var,var,https://bina.az/items/3738289,4.0
Köhnə tikili,139 000,AZN,2 140 AZN/m²,"Satılır 2 otaqlı köhnə tikili 65 m², 9-cu mikrorayon q.",Adil Məmmədov küç,5 / 9,65 m²,var,var,var,https://bina.az/items/3856334,2.0
Yeni tikili,130 000,AZN,2 410 AZN/m²,"Satılır 1 otaqlı yeni tikili 54 m², 28 May m.",пр.Хатаи 152,15 / 16,54 m²,yoxdur,yoxdur,,https://bina.az/items/3856329,1.0
Yeni tikili,110 000,AZN,1 290 AZN/m²,"Satılır 3 otaqlı yeni tikili 85 m², Məmmədli q.",Əjdər Məlikov küç.,5 / 10,85 m²,var,var,var,https://bina.az/items/3786559,3.0
Köhnə tikili,146 000,AZN,1 950 AZN/m²,"Satılır 3 otaqlı köhnə tikili 75 m², Azadlıq Prospekti m.",Abay Kunanbayev küçəsi.,2 / 5,75 m²,var,var,,https://bina.az/items/3838908,3.0
Yeni tikili,312 000,AZN,2 000 AZN/m²,"Satılır 3 otaqlı yeni tikili 156 m², Elmlər Akademiyası m.",H.Cavid pr,3 / 16,156 m²,yoxdur,yoxdur,,https://bina.az/items/3644387,3.0
Yeni tikili,84 500,AZN,1 130 AZN/m²,"Satılır 3 otaqlı yeni tikili 75 m², Suraxanı r.",Gənclik küç,2 / 7,75 m²,var,var,,https://bina.az/items/3814841,3.0
Köhnə tikili,118 000,AZN,2 810 AZN/m²,"Satılır 1 otaqlı köhnə tikili 42 m², 28 May m.",Nizami küç. 129,2 / 5,42 m²,var,var,,https://bina.az/items/3856321,1.0
Yeni tikili,215 000,AZN,2 150 AZN/m²,"Satılır 3 otaqlı yeni tikili 100 m², Nəsimi r.",Mərdanov Qardaşları küçəsi,4 / 20,100 m²,var,var,var,https://bina.az/items/3755423,3.0
Köhnə tikili,118 000,AZN,2 150 AZN/m²,"Satılır 2 otaqlı köhnə tikili 55 m², Qara Qarayev m.",Kurçaylı küç.,3 / 5,55 m²,var,var,,https://bina.az/items/3856315,2.0
Yeni tikili,249 999,AZN,2 070 AZN/m²,"Satılır 3 otaqlı yeni tikili 121 m², Azadlıq Prospekti m.",ул.А.Кунанбаев,9 / 16,121 m²,var,var,,https://bina.az/items/3856314,3.0
Yeni tikili,250 000,AZN,2 080 AZN/m²,"Satılır 3 otaqlı yeni tikili 120 m², Nəsimi r.",Hənifə Ələsgərov küçəsi,17 / 20,120 m²,var,var,var,https://bina.az/items/3644488,3.0
Yeni tikili,240 000,AZN,2 000 AZN/m²,"Satılır 3 otaqlı yeni tikili 120 m², Elmlər Akademiyası m.",Zahid Xəlilov küç. 65 a,9 / 10,120 m²,var,var,,https://bina.az/items/3856304,3.0
Yeni tikili,262 000,AZN,2 430 AZN/m²,"Satılır 3 otaqlı yeni tikili 108 m², Elmlər Akademiyası m.",Mətbuat pr,9 / 12,108 m²,var,var,var,https://bina.az/items/3630361,3.0
Yeni tikili,128 000,AZN,2 210 AZN/m²,"Satılır 2 otaqlı yeni tikili 58 m², Həzi Aslanov m.",G.Ə.Şıxlınsky 42,11 / 13,58 m²,yoxdur,var,,https://bina.az/items/3493828,2.0
Yeni tikili,1 100 000,AZN,3 670 AZN/m²,"Satılır 4 otaqlı yeni tikili 300 m², Şah İsmayıl Xətai m.",8 Noyabr Prospekti,18 / 22,300 m²,var,var,,https://bina.az/items/3856298,4.0
Yeni tikili,205 000,AZN,2 500 AZN/m²,"Satılır 2 otaqlı yeni tikili 82 m², Şah İsmayıl Xətai m.",Izzət Orucova küç.,4 / 21,82 m²,yoxdur,var,,https://bina.az/items/3700804,2.0
Köhnə tikili,144 000,AZN,3 200 AZN/m²,"Satılır 2 otaqlı köhnə tikili 45 m², Nizami m.",C.Cabbarlı küçəsi,3 / 5,45 m²,var,var,,https://bina.az/items/3856296,2.0
Yeni tikili,423 000,AZN,2 600 AZN/m²,"Satılır 3 otaqlı yeni tikili 163 m², 8 Noyabr m.",Ənvər Hüseynov küçəsi 7,9 / 20,163 m²,var,var,,https://bina.az/items/3785512,3.0
Yeni tikili,230 000,AZN,1 530 AZN/m²,"Satılır 4 otaqlı yeni tikili 150 m², Səbail r.",Tofiq  Məmmədov küç.,11 / 18,150 m²,yoxdur,yoxdur,,https://bina.az/items/3773460,4.0
Yeni tikili,850 000,AZN,3 860 AZN/m²,"Satılır 4 otaqlı yeni tikili 220 m², Sahil m.",Bülbül prospekti 45,6 / 12,220 m²,var,var,,https://bina.az/items/3856279,4.0
Yeni tikili,1 000 000,AZN,4 550 AZN/m²,"Satılır 4 otaqlı yeni tikili 220 m², Sahil m.",Bülbül pr. 45,6 / 12,220 m²,var,var,,https://bina.az/items/3856277,4.0
Köhnə tikili,170 000,AZN,1 420 AZN/m²,"Satılır 4 otaqlı köhnə tikili 120 m², Nəsimi m.",Mirmahmud Kazımovski küçəsi 7,1 / 9,120 m²,var,var,,https://bina.az/items/3856268,4.0
Yeni tikili,239 000,AZN,1 960 AZN/m²,"Satılır 3 otaqlı yeni tikili 122 m², Həzi Aslanov m.",Həzi Aslanov qəsəbəsi,6 / 17,122 m²,var,var,var,https://bina.az/items/3856270,3.0
Köhnə tikili,295 000,AZN,2 760 AZN/m²,"Satılır 3 otaqlı köhnə tikili 107 m², Səbail r.",Azerbaycan prospekti,2 / 5,107 m²,var,,,https://bina.az/items/3216344,3.0
Yeni tikili,245 000,AZN,2 230 AZN/m²,"Satılır 3 otaqlı yeni tikili 110 m², Elmlər Akademiyası m.",Zahid Xəlilov küç. 100,17 / 17,110 m²,var,var,var,https://bina.az/items/3556097,3.0
Yeni tikili,590 000,AZN,2 810 AZN/m²,"Satılır 4 otaqlı yeni tikili 210 m², Nəsimi r.",Qulu Quluyev 123,16 / 19,210 m²,var,var,var,https://bina.az/items/3666872,4.0
Yeni tikili,455 000,AZN,1 970 AZN/m²,"Satılır 4 otaqlı yeni tikili 231 m², Elmlər Akademiyası m.",Huseyin Cavid  Prospekti,19 / 19,231 m²,var,var,,https://bina.az/items/3552429,4.0
Köhnə tikili,125 000,AZN,1 920 AZN/m²,"Satılır 2 otaqlı köhnə tikili 65 m², Azadlıq Prospekti m.",Şövkət Məmmədova küçəsi,8 / 9,65 m²,var,var,var,https://bina.az/items/3856255,2.0
Köhnə tikili,140 000,AZN,2 330 AZN/m²,"Satılır 2 otaqlı köhnə tikili 60 m², Əhmədli m.",Sarayeva küç.,4 / 9,60 m²,var,var,,https://bina.az/items/3856249,2.0
Yeni tikili,232 000,AZN,1 600 AZN/m²,"Satılır 3 otaqlı yeni tikili 145 m², Nizami r.",Məmmədəli Şərifli küçəsi 1B,5 / 16,145 m²,var,var,var,https://bina.az/items/3856242,3.0
Yeni tikili,445 000,AZN,1 600 AZN/m²,"Satılır 4 otaqlı yeni tikili 278 m², Gənclik m.",C.Hacıbəyli küç. ilə Mirqasımov küç. kəsişməsi,12 / 17,278 m²,yoxdur,yoxdur,,https://bina.az/items/3856234,4.0
Yeni tikili,280 000,AZN,2 550 AZN/m²,"Satılır 3 otaqlı yeni tikili 110 m², 20 Yanvar m.",Hüseynbala Əliyev küçəsi,2 / 17,110 m²,var,var,var,https://bina.az/items/3856238,3.0
Yeni tikili,325 000,AZN,3 250 AZN/m²,"Satılır 2 otaqlı yeni tikili 100 m², İnşaatçılar m.",Tbilisi prospekti 1054,7 / 27,100 m²,var,var,,https://bina.az/items/3856237,2.0
Köhnə tikili,180 000,AZN,3 100 AZN/m²,"Satılır 2 otaqlı köhnə tikili 58.1 m², Nəriman Nərimanov m.",Hacı Məmmədov küçəsi,1 / 1,58.1 m²,var,yoxdur,,https://bina.az/items/3856236,2.0
Köhnə tikili,147 000,AZN,1 960 AZN/m²,"Satılır 3 otaqlı köhnə tikili 75 m², Əhmədli m.",Neapol 965,8 / 9,75 m²,var,var,var,https://bina.az/items/3856233,3.0
Yeni tikili,229 000,AZN,2 860 AZN/m²,"Satılır 3 otaqlı yeni tikili 80 m², Şah İsmayıl Xətai m.",Ayaz İsmayılov küçəsi.,9 / 17,80 m²,yoxdur,var,,https://bina.az/items/3856229,3.0
Köhnə tikili,185 000,AZN,2 640 AZN/m²,"Satılır 3 otaqlı köhnə tikili 70 m², Azadlıq Prospekti m.",Nizami Nərimanov küç,7 / 9,70 m²,var,var,,https://bina.az/items/3856223,3.0
Yeni tikili,179 000,AZN,2 290 AZN/m²,"Satılır 2 otaqlı yeni tikili 78 m², Elmlər Akademiyası m.",Mirəli Seyidov küçəsi,4 / 18,78 m²,var,var,,https://bina.az/items/3856218,2.0
Köhnə tikili,123 000,AZN,1 640 AZN/m²,"Satılır 2 otaqlı köhnə tikili 75 m², Bakıxanov q.",Sakit Qocayev küç,4 / 5,75 m²,var,var,var,https://bina.az/items/3856214,2.0
Köhnə tikili,170 000,AZN,2 130 AZN/m²,"Satılır 3 otaqlı köhnə tikili 80 m², Nəriman Nərimanov m.",Fətəli Xan Xoyski küç.,5 / 5,80 m²,var,var,,https://bina.az/items/3856210,3.0
Yeni tikili,168 000,AZN,2 130 AZN/m²,"Satılır 2 otaqlı yeni tikili 79 m², Elmlər Akademiyası m.",Şərifzadə 12,10 / 16,79 m²,yoxdur,var,,https://bina.az/items/3856198,2.0
Yeni tikili,180 000,AZN,1 700 AZN/m²,"Satılır 3 otaqlı yeni tikili 106 m², Memar Əcəmi m.",Eldar Babayev küçəsi,10 / 14,106 m²,var,yoxdur,,https://bina.az/items/3856206,3.0
Köhnə tikili,280 000,AZN,2 150 AZN/m²,"Satılır 5 otaqlı köhnə tikili 130 m², Binəqədi r.",Binəqədi qəsəbəsi 9-cu mkr,3 / 9,130 m²,var,var,,https://bina.az/items/3822161,5.0
Yeni tikili,430 000,AZN,1 720 AZN/m²,"Satılır 5 otaqlı yeni tikili 250 m², Xətai r.",General Şıxlinski küç.,12 / 13,250 m²,var,var,var,https://bina.az/items/3835158,5.0
Yeni tikili,310 000,AZN,2 540 AZN/m²,"Satılır 3 otaqlı yeni tikili 122 m², Xətai r.",Xocalı pr.,6 / 16,122 m²,var,,,https://bina.az/items/3213166,3.0
Yeni tikili,165 000,AZN,1 940 AZN/m²,"Satılır 2 otaqlı yeni tikili 85 m², Memar Əcəmi m.",""" Yaşam Residence"" Yaşayış kompleksi.",17 / 18,85 m²,var,var,,https://bina.az/items/3854121,2.0
Yeni tikili,200 000,AZN,1 600 AZN/m²,"Satılır 4 otaqlı yeni tikili 125 m², Həzi Aslanov m.",Məhəmməd Hadi küç 64,11 / 14,125 m²,var,var,var,https://bina.az/items/3829587,4.0
Yeni tikili,118 000,AZN,2 230 AZN/m²,"Satılır 2 otaqlı yeni tikili 53 m², Nərimanov r.",Tebriz küçesi,18 / 18,53 m²,yoxdur,yoxdur,,https://bina.az/items/3856191,2.0
Yeni tikili,154 000,AZN,1 900 AZN/m²,"Satılır 2 otaqlı yeni tikili 81 m², Həzi Aslanov q.",Nobel Prospekti,16 / 21,81 m²,yoxdur,yoxdur,,https://bina.az/items/3856188,2.0
Yeni tikili,114 000,AZN,1 430 AZN/m²,"Satılır 3 otaqlı yeni tikili 80 m², Memar Əcəmi m.",Mircəlal küçəsi.,14 / 17,80 m²,yoxdur,var,,https://bina.az/items/3613738,3.0
Yeni tikili,280 000,AZN,2 520 AZN/m²,"Satılır 3 otaqlı yeni tikili 111 m², Yasamal q.",Qurban Xəlilov küçəsi,12 / 18,111 m²,var,var,,https://bina.az/items/3820330,3.0
Yeni tikili,218 500,AZN,2 300 AZN/m²,"Satılır 2 otaqlı yeni tikili 95.1 m², Nəriman Nərimanov m.",Aga Neymətulla küçəsi,11 / 15,95.1 m²,yoxdur,yoxdur,,https://bina.az/items/3856184,2.0
Köhnə tikili,120 000,AZN,1 090 AZN/m²,"Satılır 4 otaqlı köhnə tikili 110 m², Biləcəri q.",X.Ağayeva küç.,2 / 2,110 m²,var,var,,https://bina.az/items/3778444,4.0
Köhnə tikili,90 000,AZN,1 200 AZN/m²,"Satılır 3 otaqlı köhnə tikili 75 m², Zığ q.","Polad Həşimov küç, zığ 6",5 / 5,75 m²,var,var,,https://bina.az/items/3856167,3.0
